timestamp,message
1762871769143,"{""timestamp"":""2025-11-11T14:36:09.143Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)""}
"
1762871769143,"{""timestamp"":""2025-11-11T14:36:09.143Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 6.239 500 application/json; charset=utf-8://{Host}{PathBase}POSThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments/{{experimentId}}/sessions {ElapsedMilliseconds}ms"",""Protocol"":6.239,""Method"":500,""Scheme"":""application/json; charset=utf-8"",""Path"":""POST"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions""}
"
1762871769160,"{""time"":""2025-11-11T14:36:09.160Z"",""type"":""platform.report"",""record"":{""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""metrics"":{""durationMs"":23.505,""billedDurationMs"":24,""memorySizeMB"":512,""maxMemoryUsedMB"":134},""tracing"":{""spanId"":""209099ca0079e145"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=09b374006e565a72;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871770348,"{""time"":""2025-11-11T14:36:10.348Z"",""type"":""platform.start"",""record"":{""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""dd425dea9b63454a"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=23f736151ae12782;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871770349,"{""timestamp"":""2025-11-11T14:36:10.349Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} GET {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments {ContentLength}"",""Method"":""GET"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments""}
"
1762871770350,"{""timestamp"":""2025-11-11T14:36:10.350Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetAll (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetAll (AI4NGExperimentsLambda)""}
"
1762871770350,"{""timestamp"":""2025-11-11T14:36:10.350Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022GetAll\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetAll() on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022GetAll\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetAll()"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871770382,"{""timestamp"":""2025-11-11T14:36:10.382Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing OkObjectResult, writing value of type \u0027System.Linq.Enumerable\u002BSelectListIterator\u00602[[System.Collections.Generic.Dictionary\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[Amazon.DynamoDBv2.Model.AttributeValue, AWSSDK.DynamoDBv2, Version=4.0.0.0, Culture=neutral, PublicKeyToken=885c28607f98e604]], System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[\u003C\u003Ef__AnonymousType1\u00603[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]], AI4NGExperimentsLambda, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]\u0027."",""ObjectResultType"":""OkObjectResult"",""Type"":""System.Linq.Enumerable\u002BSelectListIterator\u00602[[System.Collections.Generic.Dictionary\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[Amazon.DynamoDBv2.Model.AttributeValue, AWSSDK.DynamoDBv2, Version=4.0.0.0, Culture=neutral, PublicKeyToken=885c28607f98e604]], System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[\u003C\u003Ef__AnonymousType1\u00603[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]], AI4NGExperimentsLambda, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]""}
"
1762871770399,"{""timestamp"":""2025-11-11T14:36:10.399Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.GetAll (AI4NGExperimentsLambda) in 31.7937ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetAll (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":31.7937}
"
1762871770399,"{""timestamp"":""2025-11-11T14:36:10.399Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetAll (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetAll (AI4NGExperimentsLambda)""}
"
1762871770399,"{""timestamp"":""2025-11-11T14:36:10.399Z"",""level"":""Information"",""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""traceId"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=dd425dea9b63454a;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 49.9893 200 application/json; charset=utf-8://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments {ElapsedMilliseconds}ms"",""Protocol"":49.9893,""Method"":200,""Scheme"":""application/json; charset=utf-8"",""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments""}
"
1762871770401,"{""time"":""2025-11-11T14:36:10.401Z"",""type"":""platform.report"",""record"":{""requestId"":""f6bbac28-596e-4384-b6aa-1d3c632aad60"",""metrics"":{""durationMs"":52.826,""billedDurationMs"":53,""memorySizeMB"":512,""maxMemoryUsedMB"":135},""tracing"":{""spanId"":""dd425dea9b63454a"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349da-2ba4d03b7649c9f1100194ae;Parent=23f736151ae12782;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871771637,"{""time"":""2025-11-11T14:36:11.637Z"",""type"":""platform.start"",""record"":{""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""86263b53433124db"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=2bca2e7baaaaaf97;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871771639,"{""timestamp"":""2025-11-11T14:36:11.638Z"",""level"":""Information"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} GET {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/tasks/{{taskId}} {ContentLength}"",""Method"":""GET"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/tasks/{{taskId}}""}
"
1762871771639,"{""timestamp"":""2025-11-11T14:36:11.639Z"",""level"":""Information"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.TasksController.GetById (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.TasksController.GetById (AI4NGExperimentsLambda)""}
"
1762871771639,"{""timestamp"":""2025-11-11T14:36:11.639Z"",""level"":""Information"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022GetById\u0022, controller = \u0022Tasks\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetById(System.String) on controller AI4NGExperimentsLambda.Controllers.TasksController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022GetById\u0022, controller = \u0022Tasks\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetById(System.String)"",""Controller"":""AI4NGExperimentsLambda.Controllers.TasksController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871771640,"{""timestamp"":""2025-11-11T14:36:11.640Z"",""level"":""Information"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.TasksController.GetById (AI4NGExperimentsLambda) in 0.1907ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.TasksController.GetById (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":0.1907}
"
1762871771640,"{""timestamp"":""2025-11-11T14:36:11.640Z"",""level"":""Information"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.TasksController.GetById (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.TasksController.GetById (AI4NGExperimentsLambda)""}
"
1762871771640,"{""timestamp"":""2025-11-11T14:36:11.640Z"",""level"":""Error"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""[ERROR] GET /api/tasks/%7B%7BtaskId%7D%7D: System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method45(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108""}
"
1762871771641,"{""timestamp"":""2025-11-11T14:36:11.641Z"",""level"":""Error"",""requestId"":""645cd985-7162-41a6-b99f-4cd648bb35ff"",""traceId"":""Root=1-691349db-41afa14f5edda415080a0c14;Parent=86263b53433124db;Sampled=1;Lineage=1:43adf637:0"",""message"":""Unknown error responding to request: InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method45(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method45(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
"",""errorType"":""System.InvalidOperationException"",""errorMessage"":""Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""stackTrace"":[""System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)"",""at lambda_method45(Closure, IServiceProvider, Object[])"",""at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()"",""--- End of stack trace from previous location ---"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)"",""at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)"",""at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)"",""at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108"",""--- End of stack trace from previous location ---"",""at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)""]}
"
